title,resume,date,url
Mohammedia: arrestation de deux individus pour braquage d’une agence de transfert d’argent,"La brigade de la police judiciaire relevant du district de sûreté de Mohammedia a arrêté, samedi, deux individus, dont un multirécidiviste, pour leur implication présumée dans le braquage d’une agence de transfert d’argent sous la menace de l’arme blanche.",15 juillet 2019,https://www.h24info.ma/maroc/mohammedia-arrestation-de-deux-individus-pour-braquage-dune-agence-de-transfert-dargent/
Météo: le temps qu’il fera ce samedi 13 juillet,"Voici les prévisions météorologiques pour la journée du samedi 13 juillet 2019, établies par la Direction de la météorologie nationale:",13 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-samedi-13-juillet/
Diapo. Saisie d’une importante quantité de marchandises de contrebande au port de Nador,"Environ 9 échographes usagés, 10 télévisions, une machine de menuiserie à l’état neuf et près de 3.000 produits cosmétiques et d’hygiène non déclarés ont fait l’objet d’une saisie, jeudi dernier au port de Nador.",12 juillet 2019,https://www.h24info.ma/maroc/diapo-saisie-dune-importante-quantite-de-marchandises-de-contrebande-au-port-de-nador/
Diapo. Marrakech: arrestation de deux Subsahariennes pour détention de dollars falsifiés,"Les éléments du service préfectoral de la police judiciaire de Marrakech ont arrêté, jeudi, deux ressortissantes d’un pays subsaharien pour leur implication présumée dans une une affaire de détention de faux billets de banque en devise, de fraude et d’escroquerie, indique vendredi un communiqué de la Direction générale de la sûreté nationale (DGSN).",12 juillet 2019,https://www.h24info.ma/maroc/diapo-marrakech-arrestation-de-deux-subsahariennes-pour-detention-de-dollars-falsifies/
Diapo. Voici les nouveaux bus de Casablanca,"Après l’arrivé à échéance du contrat de gestion déléguée de M’dina Bus, Casa-Transport avait lancé un appel d’offres pour l’acquisition de nouveaux bus qui seront disponibles en 2020. En voici les premières images. ",12 juillet 2019,https://www.h24info.ma/maroc/diapo-voici-les-nouveaux-bus-de-casablanca/
Casablanca: voici les dates de fermeture du carrefour Ghandi,Le carrefour Ghandi sera intégralement fermé à la circulation du 20 juillet au 5 août. L’exploitation du tramway sera également suspendue sur la portion Derb Ghallef-Ain Diab de la ligne du T2 pendant cette même période.,12 juillet 2019,https://www.h24info.ma/maroc/casablanca-voici-les-dates-de-fermeture-du-carrefour-ghandi/
Docteur Zouhair Lahna:«Je ne pratiquerai plus au Maroc»,"Après une vingtaine d’années de travail au Maroc, pendant lesquelles il a mené des formations dans tout le pays, Docteur Lahna, connu pour son travail humanitaire, a décidé aujourd’hui de ne plus pratiquer dans son pays natal, « au moins pour un long moment ».",12 juillet 2019,https://www.h24info.ma/maroc/docteur-zouhair-lahnaje-ne-pratiquerai-plus-au-maroc/
Lancement à Rabat de la plateforme nationale « Maroc Université Numérique »,"La plateforme nationale « Maroc Université Numérique » (MUN), dédiée à des cours en ligne ouverts et massifs (MOOC), a été lancée vendredi à Rabat.",12 juillet 2019,https://www.h24info.ma/maroc/lancement-a-rabat-de-la-plateforme-nationale-maroc-universite-numerique/
Le roi des Pays-Bas nomme un conseiller d’origine marocaine,"Le roi des Pays-bas, Willem-Alexander a nommé un nouveau conseiller personnel et qui officiera aussi pour la reine Máxima. Il s’agit de Hassan Outaklla et débutera dans ses fonctions le 15 août.",13 juillet 2019,https://www.h24info.ma/maroc/le-roi-des-pays-bas-nomme-un-conseiller-dorigine-marocaine/
Coups de soleil: comment les soigner,"Bronzer, c’est bien. Mais parfois ça tourne mal… Quelques conseils pour soulager votre peau après une exposition prolongée au soleil.",13 juillet 2019,https://www.h24info.ma/maroc/sante/coups-de-soleil-comment-les-soigner/
Sajid veut rompre son alliance avec le RNI,L’alliance politique entre l’Union constitutionnelle (UC) et le Rassemblement national des indépendants (RNI) vit-elle ses derniers jours? Mohamed Sajid a convoqué une réunion du bureau politique afin de trancher l’avenir de l’alliance entre les deux partis.,13 juillet 2019,https://www.h24info.ma/maroc/sajid-veut-rompre-son-alliance-avec-le-rni/
Diapo-vidéo. Voici le yacht loué par Lalla Salma pour ses vacances en Grèce,La princesse Lalla Salma et le prince héritier Moulay El Hassan ,11 juillet 2019,https://www.h24info.ma/maroc/diapo-video-voici-le-yacht-loue-par-lalla-salma-pour-ses-vacances-en-grece/
Vidéo. Casablanca: une Marocaine obtient 20/20 au bac français,"Après Soumia Daoudi, la bachelière vivant au Danemark qui a obtenu la meilleure note au baccalauréat dans la filière littéraire, une autre Marocaine a décroché 20/20 au Bac français au Maroc.",12 juillet 2019,https://www.h24info.ma/maroc/video-casablanca-une-marocaine-obtient-20-20-au-bac-francais/
"Les arrivées touristiques au Maroc en hausse de 4,6% à fin mai","Près de 4,31 millions de touristes ont visité le Maroc entre janvier et mai 2019, en progression de 4,6% par rapport à la même période un an auparavant (+4,5% pour les touristes étrangers et +5% pour les Marocains résidant à l’étranger), selon l’Observatoire du tourisme.",11 juillet 2019,https://www.h24info.ma/maroc/les-arrivees-touristiques-au-maroc-en-hausse-de-46-a-fin-mai/
Meurtre d’Imlil: Le procès reprendra le 18 juillet,"La Chambre criminelle chargée des affaires du terrorisme près l’annexe de la Cour d’appel a fixé, lors de son audience tenue jeudi à Salé, la date du 18 juillet pour reprendre l’examen du procès des 24 accusés dans l’affaire du meurtre des deux touristes scandinaves dans la région d’Imlil (province d’El Haouz).",11 juillet 2019,https://www.h24info.ma/maroc/meurtre-dimlil-le-proces-reprendra-le-18-juillet/
Pourquoi Washington n’a toujours par nommé d’ambassadeur au Maroc depuis… 586 jours?,"Le premier mandat du président Trump est à moitié terminé, mais les USA ne disposent toujours pas d’ambassadeurs dans plusieurs pays à cause des sénateurs démocrates. Eclairage. ",12 juillet 2019,https://www.h24info.ma/maroc/pourquoi-washington-na-toujours-par-nomme-dambassadeur-au-maroc-depuis-586-jours/
Commande publique: le conseil de gouvernement modifie la loi,"Le conseil de gouvernement, réuni jeudi, a adopté le projet de décret n° 2.19.591 modifiant le décret n°2.14.867 du 21 septembre 2015 relatif à la Commission nationale de la commande publique, a indiqué le secrétaire d’Etat chargé de l’Enseignement supérieur et de la recherche scientifique, Khalid Samadi.",11 juillet 2019,https://www.h24info.ma/maroc/commande-publique-le-conseil-de-gouvernement-adopte-un-nouveau-projet-de-loi/
Vidéos. Quand le foot fait tomber les frontières entre le Maroc et l’Algérie,"Plusieurs Marocains se sont réuni à la frontière orientale du royaume afin de célébrer avec nos voisins algériens leur qualification à la demi-finale de la coupe d’Afrique des nations, organisée en Egypte. Dans l’euphorie de la victoire, deux supporters algériens ont traversé la frontière, pourtant fermée, pour se rendre au Maroc fêter la qualification avec leurs voisins. Les images parlent d’elles-mêmes.",12 juillet 2019,https://www.h24info.ma/maroc/videos-quand-le-foot-fait-tomber-les-frontieres-entre-le-maroc-et-lalgerie/
Météo: le temps qu’il fera ce vendredi,"Voici les prévisions météorologiques pour la journée du vendredi 12 juillet 2019, établies par la Direction de la météorologie nationale:",12 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-vendredi-8/
Hausse des factures Lydec: visite surprise de parlementaires au siège de la société,Les membres de la commission parlementaire des infrastructures ont organisé une visite surprise au siège de la Lydec à Casablanca pour enquêter sur les hausses tarifaires dont est soupçonnée la société.,12 juillet 2019,https://www.h24info.ma/maroc/hausse-des-factures-lydec-visite-surprise-de-parlementaires-au-siege-de-la-societe/
Le Croissant rouge annonce le décès de 11 Marocains dans le raid meurtrier à Tripoli,Quelques jours après ,12 juillet 2019,https://www.h24info.ma/maroc/le-croissant-rouge-annonce-le-deces-de-11-marocains-dans-le-raid-de-haftar-a-tripoli/
La mention « surdosage = danger » sera obligatoire sur les boîtes de paracétamol,"Paracétamol: attention « surdosage = danger ». L’avertissement écrit en rouge devra figurer sur les boîtes contenant ce médicament, le plus couramment prescrit et utilisé contre la fièvre et la douleur, en raison du risque de toxicité pour le foie.",11 juillet 2019,https://www.h24info.ma/maroc/sante/la-mention-surdosage-danger-sera-obligatoire-sur-les-boites-de-paracetamol/
"Sur les 900 abattoirs du Maroc, seuls 8 respecteraient les conditions d’hygiène","L’ordre national des vétérinaires (ONV) a publié un communiqué dans lequel il souligne qu’à l’exception des 8 abattoirs de viandes rouges agréés par l’Office national de sécurité sanitaire des produits alimentaires (Onssa), « la majorité des unités d’abattage ne dispose pas du minimum requis en termes d’hygiène et de salubrité ».",11 juillet 2019,https://www.h24info.ma/maroc/sur-les-900-abattoirs-du-maroc-seuls-8-respecteraient-les-conditions-dhygiene/
Rabat: la Maternité de Souissi dément les accusations “farfelues” d’une femme,La direction de la Maternité de Souissi à Rabat a démenti catégoriquement les allégations d’une femme non identifiée prétendant avoir fait l’objet de « faits étranges » au sein de cet établissement dans une vidéo relayée par des médias.,11 juillet 2019,https://www.h24info.ma/maroc/rabat-la-maternite-de-souissi-les-accusations-dune-femme/
Scandinaves tuées à Imlil: le procès touche à sa fin,"Le procès des assassins présumés de deux jeunes touristes scandinaves, décapitées mi-décembre à Imlil au nom du groupe Etat islamique (EI), touche à sa fin avec les plaidoiries des avocats jeudi et un verdict possiblement dans la foulée.",11 juillet 2019,https://www.h24info.ma/maroc/scandinaves-tuees-a-imlil-le-proces-touche-a-sa-fin/
Météo: les prévisions de ce jeudi,"Voici les prévisions météorologiques pour la journée du jeudi 11 juillet 2019, établies par la Direction de la météorologie nationale:",11 juillet 2019,https://www.h24info.ma/maroc/previsions-meteorologiques-pour-la-journee-du-jeudi-11-juillet-2019/
Vidéo. Mediouna: une femme violemment battue par son mari scandalise la toile,"Dans une vidéo devenue virale, une femme originaire de la commune rurale Mejjatia Ouled Taleb, dans la province de Mediouna, a sévèrement été battue par son époux. Indignés, les internautes demandent une sanction exemplaire envers l’agresseur.",11 juillet 2019,https://www.h24info.ma/maroc/video-mediouna-une-femme-violemment-battue-par-son-mari-scandalise-la-toile/
Scandinaves tuées au Maroc: les parties civiles pointent du doigt le rôle d’al-Maghraoui,"Le procès des assassins présumés de deux touristes scandinaves au Maroc a soulevé la question du possible rôle d’un prédicateur salafiste dans la radicalisation de suspects ayant suivi ses enseignements, et au sort de son courant de pensée dans le royaume.",11 juillet 2019,https://www.h24info.ma/maroc/scandinaves-tuees-au-maroc-les-parties-civiles-pointent-du-doigt-le-role-dal-maghraoui/
18.422 mineurs se sont mariés en 2018,"Sur les 33.686 demandes de mariage de mineurs déposées en 2018, 18.422 ont été acceptées, selon les chiffres du rapport annuel sur la mise en oeuvre de la politique pénale du ministère public. ",11 juillet 2019,https://www.h24info.ma/maroc/18-422-mineurs-se-sont-maries-en-2018/
Diapo-Vidéo. Tétouan: l’incendie dans la forêt d’Aïn Lahcen quasi circonscrit,"Le commandant régional de la protection civile à Tanger-Tétouan-Al Hoceïma, le colonel Abderrahim Kabbaj a affirmé que l’incendie qui s’est déclaré mercredi dans une forêt de la commune d’Aïn Lahcen dans la province de Tétouan est en passe d’être complètement maîtrisé.",11 juillet 2019,https://www.h24info.ma/maroc/diapo-tetouan-lincendie-dans-la-foret-dain-lahcen-quasi-circonscrit/
La mère d’une des Scandinaves assassinées à Imlil réclame la peine de mort,"La mère de Louisa, l’une des deux jeunes Scandinaves décapitées fin 2018 au Maroc au nom du groupe Etat islamique (EI), a appelé jeudi les juges marocains à condamner les accusés ayant reconnu le crime à la peine de mort.",11 juillet 2019,https://www.h24info.ma/maroc/la-mere-dune-des-scandinaves-assassinees-a-imlil-reclame-la-peine-de-mort/
Le rapport sur le Hirak du Rif déclenche une «guerre silencieuse» entre Benyoub et Ramid,"Le ministre d’Etat chargé des droits de l’homme, Mustapha Ramid n’aurait  pas apprécié le rapport du délégué interministériel aux droits de l’Homme, Chaouki Benyoub, sur le Hirak du Rif. ",10 juillet 2019,https://www.h24info.ma/maroc/le-rapport-sur-le-hirak-du-rif-declenche-une-guerre-silencieuse-entre-benyoub-et-ramid/
Le Japon finance un projet de réinsertion des jeunes détenus au Maroc,"Un projet relatif à la réintégration des jeunes détenus et à la lutte contre la violence a été signé mercredi à Rabat par la Délégation Générale à l’Administration Pénitentiaire et à la Réinsertion (DGAPR), l’Ambassade du Japon au Maroc et le Programme des Nations Unies pour le Développement (PNUD).",10 juillet 2019,https://www.h24info.ma/maroc/le-japon-finance-un-projet-de-reinsertion-des-jeunes-detenus-au-maroc/
"Recrutée par l’ambassade du Maroc à Bruxelles, une enseignante dépose plainte pour harcèlement sexuel",Une enseignante d’arabe a porté plainte pour harcèlement sexuel contre un responsable de l’ambassade du Maroc en Belgique ,10 juillet 2019,https://www.h24info.ma/maroc/recrutee-par-lambassade-du-maroc-a-bruxelles-une-enseignante-depose-plainte-pour-harcelement-sexuel/
"5 choses à savoir sur Skiathos, l’île où Lalla Salma et Moulay Hassan passent leurs vacances","Avec ses paysages verdoyants et ses sublimes plages turquoises, il n’est pas étonnant que l’île grecque de Skiathos séduise tant de touristes du monde entier. Parmi les grands amoureux de cette petite station balnéaire, la princesse Lalla Salma ",9 juillet 2019,https://www.h24info.ma/maroc/5-choses-a-savoir-sur-skiathos-lile-ou-lalla-salma-et-moulay-hassan-passent-leurs-vacances/
Météo: temps assez chaud ce mercredi,"Voici les prévisions météorologiques pour la journée du mercredi 10 juillet 2019, établies par la Direction de la météorologie nationale:",10 juillet 2019,https://www.h24info.ma/maroc/meteo-temps-assez-chaud-ce-mercredi/
L’Intérieur déclare la guerre aux utilisateurs du Bitcoin,"Le procureur du roi auprès de la Cour de Casablanca a déféré devant la justice plusieurs personnes accusées de vendre et d’utiliser le Bitcoin, une cryptomonnaie interdite au Maroc.",10 juillet 2019,https://www.h24info.ma/maroc/linterieur-declare-la-guerre-aux-utilisateurs-du-bitcoin/
Vidéo. L’EFE-Maroc célèbre ses 50.000 lauréats,"Le 6 juillet dernier, la Fondation Marocaine de l’Éducation pour l’Emploi (EFE-Maroc), association marocaine affiliée au réseau international Education For Employment (EFE), a célébré son 50.000e lauréat en présence de ses bénéficiaires et partenaires institutionnels, privés et philanthropiques. ",9 juillet 2019,https://www.h24info.ma/maroc/video-lefe-maroc-celebre-ses-50-000-laureats/
Tétouan : arrestation de l’inspecteur de police qui a causé la mort de deux individus à Casablanca,"Le service préfectoral de la police de Tétouan, en coordination avec son homologue de Casablanca, a arrêté mardi soir un inspecteur de police principal, suspect principal dans l’affaire des tirs d’arme de service ayant fait deux morts dimanche à Casablanca.",10 juillet 2019,https://www.h24info.ma/maroc/tetouan-arrestation-de-linspecteur-de-police-qui-a-cause-la-mort-de-deux-individus-a-casablanca/
Diapo-Vidéos. Un gigantesque feu de forêt sur l’autoroute Tanger-Tétouan,"Un énorme feu de forêt s’est déclaré dans la forêt d’Ain Lahcen, sur l’autoroute reliant Tanger à Tétouan. Les sapeurs-pompiers, ainsi que les Canadair s’activent pour  combattre l’incendie qui s’est déclaré ce mercredi, et qui continue à être attisé par le vent «Chergui» qui souffle actuellement sur la région.",10 juillet 2019,https://www.h24info.ma/maroc/diapo-videos-un-gigantesque-feu-de-foret-sur-lautoroute-tanger-tetouan/
Énergie solaire: Masen lance un appel à pré-qualification relatif à « Noor Midelt II »,L’Agence marocaine pour l’énergie durable (Masen) vient de lancer un appel à pré-qualification (RfQ) relatif à la deuxième centrale du complexe solaire Noor Midelt (Noor Midelt II).,10 juillet 2019,https://www.h24info.ma/maroc/energie-solaire-masen-lance-un-appel-a-pre-qualification-relatif-a-noor-midelt-ii/
Une procédure disciplinaire contre quatre juges pour des publications sur Facebook,Le conseil supérieur de la magistrature a lancé une procédure disciplinaire à l’encontre de quatre juges à cause de publications sur facebook qu’ils ont partagé.,8 juillet 2019,https://www.h24info.ma/maroc/une-procedure-disciplinaire-contre-quatre-juges-pour-des-publications-sur-facebook/
Météo: les prévisions du mardi 9 juillet,"Voici les prévisions météorologiques pour la journée du mardi 09 juillet 2019, établies par la Direction de la météorologie nationale.",9 juillet 2019,https://www.h24info.ma/maroc/meteo-les-previsions-du-mardi-9-juillet/
Immigration illégale: à quoi vont servir les 140 millions d’euros fournis par l’UE au Maroc,Des sources gouvernementales ont révélé les détails du « contrat du siècle ». Les 140 millions d’euros promis par l’union européenne afin de lutter contre l’ ‘migration illégale serviront à acquérir plusieurs équipements pour un contrôle des frontières plus efficace. Détails. ,9 juillet 2019,https://www.h24info.ma/maroc/immigration-illegale-quoi-vont-servir-les-140-millions-deuros-fournis-par-lue-au-maroc/
Casablanca: une célèbre actrice marocaine arrêtée pour adultère,"Une actrice et un réalisateur marocains ont été arrêtés, dimanche dernier par la police judiciaire d’Anfa, après avoir été pris en flagrant délit d’adultère dans un appartement à Casablanca.",9 juillet 2019,https://www.h24info.ma/maroc/casablanca-une-celebre-actrice-marocaine-arretee-pour-adultere/
Mohammedia: le professeur poursuivi pour harcèlement sexuel finalement acquitté,Le professeur à la faculté des sciences juridiques de Mohammedia poursuivi pour harcèlement sexuel envers son étudiante a finalement été acquitté. Le tribunal de première instance de Mohammedia a abandonné les poursuites après plusieurs audiences.,8 juillet 2019,https://www.h24info.ma/maroc/mohammedia-le-professeur-poursuivi-pour-harcelement-sexuel-finalement-acquitte/
Hammouchi suspend un policier qui a causé la mort de deux individus,"Le Directeur général de la sûreté nationale a pris la décision, mardi, de suspendre de ses fonctions l’inspecteur de police principal relevant du district de sûreté d’Anfa à Casablanca, qui a usé de son arme de service dimanche dernier, tôt dans la matinée, lors d’une intervention sécuritaire, causant la mort de deux individus, et ce à la lumière des résultats de l’enquête menée dans le cadre de cette affaire.",9 juillet 2019,https://www.h24info.ma/maroc/hammouchi-suspend-un-policier-qui-a-cause-la-mort-de-deux-individus/
Le Maroc a avorté plus de 40.000 tentatives d’émigration irrégulière depuis janvier,"Les autorités marocaines ont avorté quelque 40.300 tentatives d’émigration irrégulière depuis janvier dernier jusqu’à présent, a indiqué le Wali, directeur de la migration et de la surveillance des frontières au ministère de l’Intérieur, Khalid Zerouali.",9 juillet 2019,https://www.h24info.ma/maroc/le-maroc-a-avorte-plus-de-40-000-tentatives-demigration-irreguliere-depuis-janvier/
Tanger: arrestation d’un passeur camerounais de migrants subsahariens et birmans,"Le service préfectoral de la police judiciaire de Tanger a procédé, lundi à minuit, sur la base d’informations précises fournies par les services de la Direction générale de la surveillance du territoire, à l’arrestation d’un ressortissant camerounais soupçonné d’appartenir à un réseau criminel s’activant dans la migration illégale et la traite humaine. ",9 juillet 2019,https://www.h24info.ma/maroc/tanger-arrestation-dun-passeur-camerounais-de-migrants-subsahariens-et-birmans/
Tanger-Med: saisie record de 27 tonnes de cannabis,Vingt-sept tonnes et trois cent kilogrammes de chira ont été saisis ce matin au port de Tanger-med.,8 juillet 2019,https://www.h24info.ma/maroc/tanger-med-saisie-record-de-27-tonnes-de-cannabis/
COP22: le maire de Marrakech entendu par la brigade des crimes financiers,"Les éléments de la brigade régionale des crimes financiers relevant de la police judiciaire de Marrakech ont entendu le maire pjdiste de la ville, Mohamed Larbi Belcaid, au sujet de contrats octroyés pour l’organisation de la COP22 à hauteur de 280 millions de dirhams. ",9 juillet 2019,https://www.h24info.ma/maroc/cop22-maire-de-marrakech-entendu-par-la-brigade-des-crimes-financiers/
Plus de 93% des femmes violentées ne portent pas plainte,"Un total de 93,4% des femmes violentées ne portent pas plainte contre leur agresseur, a indiqué mardi à Rabat la ministre de la Famille, de la solidarité, de l’égalité et du développement social, Bassima Hakkaoui.",9 juillet 2019,https://www.h24info.ma/maroc/plus-de-93-des-femmes-violentees-ne-portent-pas-plainte/
Moulay El Hassan et Lalla Salma en vacances en Grèce,Le prince héritier Moulay El Hassan et la princesse Lalla Salma sont arrivés en Grèce samedi dernier. Il passeront leur vacances sur l’île de Skiathos.,8 juillet 2019,https://www.h24info.ma/maroc/moulay-el-hassan-et-lalla-salma-en-vacances-en-grece/
"Portrait. Qui est Mbarka Bouaida, la première présidente de région de l’histoire du Maroc ?","Née en 1975 à Laqssabi près de Guelmim, Mbarka Bouaida a été élue à la tête du Conseil de la région de Guelmim-Oued Noun où elle succède à son cousin Abderrahim Bouaida. Ell est la première femme marocaine à présider un conseil de région depuis les premières élections régionales au Maroc en 2015. Cependant, ",7 juillet 2019,https://www.h24info.ma/maroc/portrait-qui-est-mbarka-bouaida-la-premiere-presidente-de-region-de-lhistoire-du-maroc/
Bourita au Sommet extraordinaire de l’UA à Niamey,"Le ministre des Affaires étrangères et de la Coopération internationale Nasser Bourita représente le roi aux travaux du 12ème Sommet extraordinaire de l’Union africaine (UA), ouverts dimanche dans la capitale nigérienne Niamey.",7 juillet 2019,https://www.h24info.ma/maroc/bourita-au-sommet-extraordinaire-de-lua-a-niamey/
MRE de France: pourquoi reviennent-ils «au pays»?,Les descendants d’émigrés marocains de 3,7 juillet 2019,https://www.h24info.ma/maroc/mre-de-france-pourquoi-reviennent-ils-au-pays/
"Vidéo. Al Ghait, ou comment les FAR provoquent artificiellement la pluie","La page Facebook Far Maroc, proche des Forces armées royales, a partagé une nouvelle vidéo sur le programme Al Ghait qui vise à provoquer artificiellement la pluie. Décrit comme programme leader dans les pays arabes et africains, l’expérience Al Ghait a été « partagée avec plusieurs pays amis et frères », souligne la page. ",8 juillet 2019,https://www.h24info.ma/maroc/video-al-ghait-ou-comment-les-far-provoquent-artificiellement-la-pluie/
Météo: le temps qu’il fera ce lundi,"Voici les prévisions météorologiques pour la journée du lundi 08 juillet 2019, établies par la Direction de la météorologie nationale :",8 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-lundi/
"Vidéo. El Omari taclé par une footballeuse, qui lui lance un défi","La footballeuse marocaine, Ibtissam Bouharat, passée par Anderlecht et le PSV n’a pas du tout apprécié ",8 juillet 2019,https://www.h24info.ma/maroc/video-el-omari-tacle-par-une-footballeuse-qui-lui-lance-un-defi/
La Marine Royale porte secours à 271 candidats à la migration irrégulière,"Des garde-côtes de la Marine Royale, en opération en Méditerranée, ont secouru, durant le weekend du 06 et 07 juillet courant, 271 candidats à la migration irrégulière, apprend-on de source militaire. ",8 juillet 2019,https://www.h24info.ma/maroc/la-marine-royale-porte-secours-a-271-candidats-a-la-migration-irreguliere/
Tétouan: Un ressortissant belge devant la justice pour possession d’arme à feu et trafic d’argent,"Le service préfectoral de la police judiciaire a déféré, dimanche, un ressortissant belge devant la cour d’appel de Tétouan pour son implication présumée dans une affaire de possession d’arme à feu et de munitions et tentative de trafic d’une somme d’argent en devise vers l’étranger.",8 juillet 2019,https://www.h24info.ma/maroc/tetouan-un-ressortissant-belge-devant-la-justice-pour-possession-darme-a-feu-et-trafic-dargent/
Mohammedia: arrestation d’un Palestinien pour trafic de cryptomonnaie au profit d’organisations terroristes,"Le Bureau central d’investigations judiciaires (BCIJ) relevant de la Direction générale de la surveillance du territoire (DGST) a arrêté un ressortissant palestinien, résidant à Mohammedia, pour son implication présumée dans le trafic de cryptomonnaie au profit d’organisations terroristes, et ce dans le cadre des efforts déployés en matière de lutte contre le terrorisme et ses sources de financements.",6 juillet 2019,https://www.h24info.ma/maroc/mohammedia-arrestation-dun-palestinien-pour-trafic-de-cryptomonnaie-au-profit-dorganisations-terroristes/
Mbarka Bouaida élue présidente du Conseil de la région de Guelmim Oued-Noun,"Mbarka Bouaida remplace son cousin Abderrahim, démis de ses fonctions par l’Intérieur, à la tête du conseil de la région de Guelmim Oued-Noun.  ",5 juillet 2019,https://www.h24info.ma/maroc/mbarka-bouaida-elue-presidente-du-conseil-de-la-region-de-guelmim-oued-noun/
Hirak: la présidente du CNDH rencontre des membres des familles des détenus,"La présidente du Conseil national des droits de l’Homme (CNDH), Amina Bouayach a rencontré, vendredi au siège de l’Institut national de formation aux droits de l’Homme (INFDH) Driss Benzekri à Rabat, un groupe de mères et de membres des familles de détenus dans le cadre des événements d’Al-Hoceima.",6 juillet 2019,https://www.h24info.ma/maroc/hirak-la-presidente-du-cndh-rencontre-des-membres-des-familles-des-detenus/
Nador: arrestation d’un père et son fils dans une affaire d’immigration illégale,"Une opération sécuritaire conjointe menée samedi par les brigades de la police judiciaire de Nador et Berkane, sur la base d’informations précises fournies par les services de la Direction générale de la surveillance du territoire, a permis l’arrestation d’un père et son fils, âgés respectivement de 47 et 25 ans, pour leur relation présumée avec un réseau criminel s’activant dans l’organisation de l’immigration illégale.",6 juillet 2019,https://www.h24info.ma/maroc/nador-arrestation-dun-pere-et-son-fils-dans-une-affaire-dimmigration-illegale/
Météo: le temps qu’il fera ce samedi,"Voici les prévisions météorologiques pour la journée du samedi 06 juillet 2019, établies par la Direction de la météorologie nationale :",6 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-samedi-3/
Casablanca: arrestation de trois individus pour tentative d’enlèvement,"Le service préfectoral de la police judiciaire de Casablanca a procédé, vendredi soir, à l’arrestation de trois personnes, âgées de 30 à 34 ans, pour leur implication présumée dans une affaire de tentative d’enlèvement et de séquestration avec vol, outre la possession d’une importante somme d’argent en monnaie nationale dont l’origine est inconnue.",6 juillet 2019,https://www.h24info.ma/maroc/casablanca-arrestation-de-trois-individus-pour-tentative-denlevement/
Le CESE recommande une stratégie nationale pour la promotion de la lecture,"Le Conseil économique social et environnemental (CESE) a recommandé la mise en place progressive d’une stratégie nationale concertée pour la promotion de la lecture, en tout lieu et tout au long de la vie.",5 juillet 2019,https://www.h24info.ma/maroc/le-cese-recommande-une-strategie-nationale-pour-la-promotion-de-la-lecture/
Météo: le temps qu’il fera ce dimanche 07 juillet,"Voici les prévisions météorologiques pour la journée du dimanche 07 juillet 2019, établies par la Direction de la météorologie nationale:",7 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-dimanche-07-juillet/
Casablanca: deux morts lors d’une intervention de la police,"Le service préfectoral de la police judiciaire de Casablanca a ouvert, aux premières heures de dimanche, une enquête judiciaire sous la supervision du parquet compétent pour déterminer les circonstances ayant amené un agent de police à faire usage de son arme de service lors d’une intervention ce qui a causé la mort de deux individus.",7 juillet 2019,https://www.h24info.ma/maroc/casablanca-deux-morts-lors-dun-une-intervention-de-la-police/
Bourita interdit aux officiels la visite ou le transit par Ceuta et Melilla,À en croire l’agence espagnole ,5 juillet 2019,https://www.h24info.ma/maroc/bourita-interdit-aux-officiels-la-visite-ou-le-transit-par-ceuta-et-melilla/
Plus de 270.000 enfants bénéficient du Programme national des colonies de vacances en 2019,"Plus de 270.000 enfants et jeunes bénéficient de l’édition 2019 du programme national « Vacances pour tous », dont le coup d’envoi a été donné, jeudi à la Forêt diplomatique de Tanger, sous le thème: « Les colonies de vacances: loisir et apprentissage ».",5 juillet 2019,https://www.h24info.ma/maroc/plus-de-270-000-enfants-beneficient-du-programme-national-des-colonies-de-vacances-en-2019/
Radio Mars réagit aux propos misogynes d’un animateur,"Suite aux propos insultants à l’égard des femmes prononcés par un animateur de Radio Mars, Hicham El Khlifi, le PDG de ladite radio est sorti de son mutisme pour qualifier ces propos d’ «inadmissibles et intolérables » qui vont à l’encontre de la  ligne éditoriale de Radio Mars.",5 juillet 2019,https://www.h24info.ma/maroc/radio-mars-reagit-aux-propos-misogynes-dun-animateur/
E-administration : 23% seulement des services complètement dématérialisés,"Les services de l’administration de niveau 4 complètement dématérialises représentent 23,27 % seulement, révèle une enquête du ministère chargé de la Réforme de l’administration et de la fonction publique.",5 juillet 2019,https://www.h24info.ma/maroc/e-administration-23-seulement-des-services-completement-dematerialises/
Arrestation d’un individu à Nador pour appartenance à un groupe terroriste,"Le bureau central des investigations judiciaires (BCIJ), en coordination avec la Guardia civile espagnole, a procédé ce vendredi à l’arrestation d’un individu de 19 ans, dans la commune de Bni Chigr, province de Nador, soupçonné d’appartenir à un groupe terroriste.",5 juillet 2019,https://www.h24info.ma/maroc/arrestation-dun-individu-a-nador-pour-appartenance-a-un-groupe-terroriste/
